unique_id,ds,forecast,lower,upper,model,label,forecast_label
ZONB,2024-11-02 21:00:00,1033.2922353022377,929.3402881328203,1137.2441824716552,LinearRegression,model4,2024-11-01
ZONB,2024-11-02 22:00:00,1058.6488311844662,1014.0376969277859,1103.2599654411465,LinearRegression,model4,2024-11-01
ZONB,2024-11-02 23:00:00,1082.8829237748246,1034.945562152483,1130.8202853971661,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 00:00:00,1674.265295505642,1623.1655844511847,1725.3650065600991,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 01:00:00,1624.3236505987666,1528.0253596868245,1720.6219415107087,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 02:00:00,1538.8736752809677,1458.5248925561352,1619.2224580058003,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 03:00:00,1430.4995164584502,1352.393230147143,1508.6058027697575,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 04:00:00,1344.7849964213997,1242.3864928610485,1447.1834999817509,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 05:00:00,1298.1491284307485,1175.3844515737655,1420.9138052877315,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 06:00:00,1276.7130650315955,1169.9294346982863,1383.4966953649048,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 07:00:00,1258.9970093272752,1147.0225474599158,1370.9714711946347,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 08:00:00,1252.4017564942271,1130.4104071856002,1374.393105802854,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 09:00:00,1279.829721642036,1164.6407268408673,1395.0187164432048,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 10:00:00,1352.0639345555699,1235.6092754262074,1468.5185936849323,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 11:00:00,1454.8156224346053,1289.4958589376938,1620.135385931517,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 12:00:00,1515.0808777936093,1299.8352816088077,1730.3264739784108,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 13:00:00,1498.8125776163263,1269.6887733743831,1727.9363818582694,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 14:00:00,1473.1168329146888,1211.726412785324,1734.5072530440534,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 15:00:00,1459.8714707080478,1165.538216211717,1754.2047252043787,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 16:00:00,1450.8982602823753,1140.848458523362,1760.9480620413888,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 17:00:00,1449.3128132586482,1113.1284301807527,1785.497196336544,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 18:00:00,1456.1243239690273,1072.7126810115806,1839.535966926474,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 19:00:00,1481.367637392153,1079.29328091277,1883.4419938715362,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 20:00:00,1520.9383181059547,1216.4712722492623,1825.4053639626472,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 21:00:00,1573.7263983348391,1420.7116540123418,1726.7411426573365,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 22:00:00,1626.3670094038787,1543.3598459132108,1709.3741728945465,LinearRegression,model4,2024-11-01
ZONC,2024-11-02 23:00:00,1667.597251471147,1546.669813318192,1788.5246896241022,LinearRegression,model4,2024-11-01
ZOND,2024-11-02 00:00:00,603.1051025390625,558.6237030029297,647.5865020751953,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 01:00:00,600.8919677734375,552.275180053711,649.5087554931641,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 02:00:00,592.1323852539062,554.047770690918,630.2169998168945,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 03:00:00,580.4954833984375,527.2065490722656,633.7844177246094,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 04:00:00,578.9464721679688,530.3921920776368,627.5007522583008,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 05:00:00,568.8860473632812,532.4814849853516,605.2906097412109,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 06:00:00,563.23486328125,535.5232528686523,590.9464736938477,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 07:00:00,556.4735717773438,513.6246719360352,599.3224716186523,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 08:00:00,553.4982299804688,513.6476760864258,593.3487838745117,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 09:00:00,559.0850830078125,514.7773513793945,603.3928146362305,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 10:00:00,566.4398193359375,526.0024551391601,606.8771835327149,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 11:00:00,572.5502319335938,536.8514694213867,608.2489944458008,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 12:00:00,575.4979248046875,522.8454727172851,628.1503768920899,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 13:00:00,582.2960205078125,551.935676574707,612.656364440918,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 14:00:00,589.9078369140625,547.0408233642578,632.7748504638672,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 15:00:00,590.66162109375,508.97515258789065,672.3480895996094,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 16:00:00,589.1348876953125,493.8248947143555,684.4448806762696,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 17:00:00,589.968505859375,460.44493255615237,719.4920791625977,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 18:00:00,587.8106689453125,492.68978424072264,682.9315536499024,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 19:00:00,584.716064453125,491.1692123413086,678.2629165649414,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 20:00:00,589.1265869140625,500.29748077392577,677.9556930541993,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 21:00:00,596.8916015625,504.8531997680664,688.9300033569336,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 22:00:00,602.2725219726562,537.2602035522461,667.2848403930664,XGBRegressor,model4,2024-11-01
ZOND,2024-11-02 23:00:00,613.0444946289062,559.7847427368164,666.3042465209961,XGBRegressor,model4,2024-11-01
ZONE,2024-11-02 00:00:00,886.2479797905345,857.2755891166289,915.2203704644401,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 01:00:00,869.5895632273134,818.411679299311,920.7674471553158,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 02:00:00,825.0912290055728,759.663266637179,890.5191913739666,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 03:00:00,767.8121893562875,705.8506759008068,829.7737028117682,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 04:00:00,713.4320165104587,657.1993861016309,769.6646469192864,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 05:00:00,682.9167691824053,632.841412181458,732.9921261833526,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 06:00:00,667.7855942722595,618.5337271953414,717.0374613491775,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 07:00:00,664.4280990332458,613.7186856159951,715.1375124504964,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 08:00:00,663.585747408463,606.7387370563763,720.4327577605497,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 09:00:00,669.3200911754702,613.4722920550992,725.1678902958413,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 10:00:00,690.684005258039,620.5144938137494,760.8535167023285,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 11:00:00,722.8177349082549,638.1088877460775,807.5265820704324,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 12:00:00,744.5015592977904,646.1290689630316,842.8740496325493,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 13:00:00,740.5961496434261,627.5962776290876,853.5960216577646,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 14:00:00,737.7121552880819,606.8911791523424,868.5331314238215,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 15:00:00,728.4369378678416,542.4272146922596,914.4466610434237,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 16:00:00,727.6599514034577,503.278072755768,952.0418300511476,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 17:00:00,731.3755402046769,492.4547156995782,970.2963647097756,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 18:00:00,731.1819798986324,478.0795098825248,984.2844499147401,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 19:00:00,735.7380057593292,515.1798188054242,956.2961927132342,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 20:00:00,753.4673060331261,563.9248481763663,943.0097638898859,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 21:00:00,795.3671641644893,628.4825912324758,962.2517370965028,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 22:00:00,838.5036710938022,713.8494939187316,963.1578482688727,LGBMRegressor,model4,2024-11-01
ZONE,2024-11-02 23:00:00,879.853107959873,799.3675756713816,960.3386402483644,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 00:00:00,1366.5206093591905,1343.5502516811,1389.490967037281,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 01:00:00,1328.972866330637,1303.3776859626935,1354.5680466985807,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 02:00:00,1265.690513242092,1230.3658733660961,1301.015153118088,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 03:00:00,1195.659095263775,1153.6004777739229,1237.7177127536272,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 04:00:00,1137.9251705450954,1089.9711026717962,1185.8792384183946,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 05:00:00,1091.9240143572308,1021.4007738208501,1162.4472548936114,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 06:00:00,1061.7064853268007,978.0520108353403,1145.360959818261,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 07:00:00,1045.1196027228561,957.5912525253403,1132.6479529203718,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 08:00:00,1038.2304038357533,949.253356943088,1127.2074507284187,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 09:00:00,1044.506092346643,952.3757477719003,1136.636436921386,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 10:00:00,1075.1662256866437,980.4484791697475,1169.8839722035398,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 11:00:00,1130.8370751654954,1017.1688232072044,1244.5053271237866,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 12:00:00,1177.3917672260995,1075.1027380846958,1279.6807963675033,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 13:00:00,1187.8880660655723,1044.7835087085655,1330.992623422579,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 14:00:00,1152.2982904993873,980.6287521918886,1323.9678288068862,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 15:00:00,1108.712281403356,965.1302851196082,1252.2942776871039,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 16:00:00,1065.8405635459935,874.4785075341932,1257.202619557794,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 17:00:00,1042.7438047733265,833.4532180279217,1252.0343915187314,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 18:00:00,1035.7682942710376,812.9264396602136,1258.6101488818615,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 19:00:00,1037.4966575922901,803.1953277745978,1271.7979874099826,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 20:00:00,1069.90154494884,874.65313923849,1265.14995065919,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 21:00:00,1159.2284018441185,1002.7019067823094,1315.7548969059276,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 22:00:00,1255.448221391292,1154.4902451270405,1356.4061976555436,LGBMRegressor,model4,2024-11-01
ZONF,2024-11-02 23:00:00,1323.335969389852,1259.2587657854676,1387.4131729942362,LGBMRegressor,model4,2024-11-01
ZONG,2024-11-02 00:00:00,1125.2750897507697,1095.7908262172718,1154.7593532842675,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 01:00:00,1087.818386679343,1038.0965427514996,1137.5402306071862,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 02:00:00,1031.0971285775197,978.5306225920759,1083.6636345629636,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 03:00:00,964.165446464486,906.5802077152966,1021.7506852136753,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 04:00:00,888.1195240061109,817.1167396940177,959.1223083182041,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 05:00:00,815.926297877917,748.934294188313,882.9183015675211,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 06:00:00,771.4864299326825,714.7996426434223,828.1732172219428,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 07:00:00,761.526784459272,720.5499539648855,802.5036149536585,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 08:00:00,770.5202571820605,733.2196542032416,807.8208601608794,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 09:00:00,791.9782545712837,746.105483354218,837.8510257883495,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 10:00:00,831.984498005708,777.8897863492028,886.0792096622132,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 11:00:00,886.2245471646745,786.8375757693578,985.6115185599912,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 12:00:00,932.2745186681564,790.1699888175638,1074.379048518749,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 13:00:00,957.3265049285683,784.2671290222994,1130.385880834837,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 14:00:00,936.1937969571368,749.7319141797132,1122.6556797345604,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 15:00:00,887.6970013048015,705.2287652734287,1070.1652373361742,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 16:00:00,857.0819667104486,660.7616576964816,1053.4022757244156,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 17:00:00,849.290953488071,654.86238406978,1043.719522906362,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 18:00:00,861.0991822394469,695.2697054773699,1026.928659001524,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 19:00:00,895.0643632709346,768.4429626087333,1021.6857639331358,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 20:00:00,959.3821117004443,860.3100954204027,1058.454127980486,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 21:00:00,1039.2149385133202,967.9729306025931,1110.4569464240474,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 22:00:00,1104.9058928816692,1059.5663590586214,1150.245426704717,LinearRegression,model4,2024-11-01
ZONG,2024-11-02 23:00:00,1144.4357890302795,1113.9265298390483,1174.9450482215107,LinearRegression,model4,2024-11-01
ZONH,2024-11-02 00:00:00,298.9188232421875,289.7067054748535,308.1309410095215,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 01:00:00,291.75927734375,280.4590476989746,303.0595069885254,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 02:00:00,277.68896484375,263.78100814819334,291.59692153930666,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 03:00:00,259.6002502441406,251.15388259887695,268.0466178894043,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 04:00:00,233.4977264404297,229.0142795562744,237.98117332458497,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 05:00:00,217.49069213867188,201.62422103881835,233.3571632385254,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 06:00:00,208.9036102294922,189.59401092529296,228.2132095336914,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 07:00:00,201.7529754638672,185.04437751770018,218.4615734100342,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 08:00:00,198.50653076171875,181.70017585754394,215.31288566589356,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 09:00:00,195.59408569335938,174.63644065856934,216.5517307281494,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 10:00:00,197.97967529296875,176.39550590515137,219.56384468078613,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 11:00:00,200.37789916992188,175.84321670532228,224.9125816345215,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 12:00:00,213.47242736816406,178.32845077514648,248.61640396118165,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 13:00:00,232.8673553466797,199.23974380493163,266.49496688842777,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 14:00:00,244.79136657714844,209.98304824829103,279.59968490600585,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 15:00:00,246.70541381835938,217.02927780151367,276.3815498352051,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 16:00:00,250.58229064941406,220.0484817504883,281.11609954833983,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 17:00:00,250.80191040039062,221.03193206787108,280.57188873291017,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 18:00:00,251.34915161132812,226.0702896118164,276.62801361083984,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 19:00:00,257.0553894042969,235.05052490234374,279.06025390625,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 20:00:00,260.68646240234375,240.2622085571289,281.11071624755857,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 21:00:00,265.2727355957031,248.99599380493163,281.5494773864746,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 22:00:00,274.765869140625,264.11056594848634,285.42117233276366,XGBRegressor,model3,2024-11-01
ZONH,2024-11-02 23:00:00,282.4042053222656,272.0993362426758,292.70907440185545,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 00:00:00,702.319580078125,679.6103149414063,725.0288452148437,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 01:00:00,681.7633666992188,654.2080780029297,709.3186553955078,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 02:00:00,654.5479125976562,624.7731109619141,684.3227142333984,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 03:00:00,623.5916137695312,603.3700637817383,643.8131637573242,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 04:00:00,587.83447265625,568.8943939208984,606.7745513916016,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 05:00:00,553.8978881835938,526.9290901184082,580.8666862487793,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 06:00:00,530.3272094726562,491.63339080810545,569.021028137207,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 07:00:00,511.2774658203125,476.9009643554688,545.6539672851562,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 08:00:00,494.5517272949219,459.9776641845703,529.1257904052734,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 09:00:00,498.1571960449219,461.1051818847656,535.2092102050781,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 10:00:00,500.66497802734375,461.0325042724609,540.2974517822265,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 11:00:00,511.7828674316406,463.54466400146487,560.0210708618164,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 12:00:00,545.5355834960938,497.8227737426758,593.2483932495118,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 13:00:00,572.7548217773438,528.6899887084961,616.8196548461914,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 14:00:00,587.6176147460938,523.1517288208008,652.0835006713868,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 15:00:00,593.6814575195312,523.2277297973633,664.1351852416992,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 16:00:00,596.345458984375,528.7809616088867,663.9099563598633,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 17:00:00,599.7227172851562,533.85126953125,665.5941650390625,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 18:00:00,598.2962646484375,526.7947189331055,669.7978103637695,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 19:00:00,600.7930908203125,519.0318222045898,682.5543594360352,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 20:00:00,600.8103637695312,511.3053253173828,690.3154022216797,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 21:00:00,610.8441162109375,522.8085891723633,698.8796432495117,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 22:00:00,632.20263671875,569.4456832885742,694.9595901489258,XGBRegressor,model3,2024-11-01
ZONI,2024-11-02 23:00:00,654.2528686523438,610.5183700561523,697.9873672485352,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 00:00:00,5846.41748046875,5798.412353515625,5894.422607421875,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 01:00:00,5698.30322265625,5557.497961425781,5839.108483886719,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 02:00:00,5536.5625,5364.812646484375,5708.312353515625,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 03:00:00,5309.8974609375,5113.338024902344,5506.456896972656,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 04:00:00,5042.77978515625,4847.241125488281,5238.318444824219,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 05:00:00,4759.58203125,4565.619140625,4953.544921875,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 06:00:00,4528.751953125,4342.370422363281,4715.133483886719,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 07:00:00,4380.9091796875,4201.1277526855465,4560.6906066894535,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 08:00:00,4306.27783203125,4120.426110839844,4492.129553222656,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 09:00:00,4263.42138671875,4110.918426513672,4415.924346923828,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 10:00:00,4300.4833984375,4158.406762695313,4442.560034179687,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 11:00:00,4404.09912109375,4187.1658935546875,4621.0323486328125,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 12:00:00,4581.86572265625,4384.160876464844,4779.570568847656,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 13:00:00,4748.568359375,4550.818359375,4946.318359375,XGBRegressor,model3,2024-11-01
